index,C,solver,cv_f1_up_mean,cv_f1_up_std,cv_precision_up_mean,cv_recall_up_mean,cv_f1_up_folds_json,seconds,dataset_fingerprint,status,error
227,26.607250598,lbfgs,0.4169236091105229,0.05966095627210461,0.4186701154119875,0.4268693523535815,"[0.4913950307727376, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.935,4c2259e97b3f,ok,
228,26.607250598,liblinear,0.41690542052359725,0.05977834683533181,0.41857186580535233,0.4268494358833291,"[0.49128155450453015, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",6.605,4c2259e97b3f,ok,
229,0.0375837404288,lbfgs,0.41695532711271477,0.05983975489909455,0.4186961103158648,0.426928854929423,"[0.4913925782363336, 0.47049399198931907, 0.3688396036680997, 0.33234447255911354, 0.4217059891107078]",2.263,4c2259e97b3f,ok,
230,0.0375837404288,liblinear,0.41701973286202076,0.05977846891582677,0.41872731520586337,0.426978144597287,"[0.49152155946307957, 0.4704573107398285, 0.3687375488821663, 0.3327084059993024, 0.42167383922572677]",5.82,4c2259e97b3f,ok,
231,28.1838293126,lbfgs,0.4169236091105229,0.05966095627210461,0.4186701154119875,0.4268693523535815,"[0.4913950307727376, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",2.092,4c2259e97b3f,ok,
232,28.1838293126,liblinear,0.41690542052359725,0.05977834683533181,0.41857186580535233,0.4268494358833291,"[0.49128155450453015, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.867,4c2259e97b3f,ok,
233,0.0354813389234,lbfgs,0.41700328681893384,0.05980724507584634,0.4187530577434222,0.42696260977187767,"[0.49143508621918197, 0.47046954973666644, 0.36901730691169415, 0.332380848511288, 0.4217136427158388]",1.97,4c2259e97b3f,ok,
234,0.0354813389234,liblinear,0.4170479942764443,0.05979722581816788,0.41875603822712326,0.4270104946330303,"[0.49157155274369824, 0.4704730251053475, 0.3688346183642602, 0.3326429614772504, 0.42171781369166517]",5.287,4c2259e97b3f,ok,
235,0.0334965439158,lbfgs,0.4169884238988645,0.05976286979814219,0.41865743733394745,0.42701511422408983,"[0.4913155607483294, 0.47049749325106055, 0.36885896135042895, 0.33254115338493406, 0.4217289507595695]",1.919,4c2259e97b3f,ok,
236,0.0334965439158,liblinear,0.41705541854202705,0.05977982352622634,0.41875772142337986,0.4270198717230782,"[0.49146456154350365, 0.4705323758086533, 0.3688987271721085, 0.33261395592178405, 0.42176747226408584]",5.348,4c2259e97b3f,ok,
237,29.8538261892,lbfgs,0.4169236091105229,0.05966095627210461,0.4186701154119875,0.4268693523535815,"[0.4913950307727376, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.936,4c2259e97b3f,ok,
238,29.8538261892,liblinear,0.4169039707187145,0.05978039048247196,0.41856754871668295,0.4268494358833291,"[0.49128155450453015, 0.4702353552602272, 0.3682803135085293, 0.33263598326359833, 0.42208664705668736]",5.618,4c2259e97b3f,ok,
239,0.0316227766017,lbfgs,0.41698404466974537,0.05975400527376903,0.41865088094984193,0.42700428784159306,"[0.49126457092370396, 0.47050622209697274, 0.3688356733022157, 0.3325485066492261, 0.4217652503766085]",1.916,4c2259e97b3f,ok,
240,0.0316227766017,liblinear,0.41706444555699546,0.05976102999370554,0.41878346624226276,0.4270212458735257,"[0.49138606666001683, 0.4706074364224458, 0.3689259491569199, 0.3326429614772504, 0.4217598140683444]",5.356,4c2259e97b3f,ok,
241,31.6227766017,lbfgs,0.41692790755899856,0.05966632216205764,0.41867297691360916,0.42687574948766543,"[0.49141652301511546, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",2.024,4c2259e97b3f,ok,
242,31.6227766017,liblinear,0.41690542052359725,0.05977834683533181,0.41857186580535233,0.4268494358833291,"[0.49128155450453015, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.791,4c2259e97b3f,ok,
243,0.0298538261892,lbfgs,0.41702718708727976,0.059729755970456294,0.41869126410471386,0.4270439712518854,"[0.49133508151864097, 0.47049226525073046, 0.3690230224321133, 0.3325776072549704, 0.42170795897994373]",1.922,4c2259e97b3f,ok,
244,0.0298538261892,liblinear,0.41709283037112355,0.059721913209321964,0.4188087248378539,0.4270488719772253,"[0.4913500726764899, 0.47062140186361207, 0.36911327959270257, 0.33265021365657976, 0.42172918406623333]",5.293,4c2259e97b3f,ok,
245,33.4965439158,lbfgs,0.41692790755899856,0.05966632216205764,0.41867297691360916,0.42687574948766543,"[0.49141652301511546, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.933,4c2259e97b3f,ok,
246,33.4965439158,liblinear,0.41690681704104576,0.05977959275986282,0.41857403944573723,0.4268494358833291,"[0.49128155450453015, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.593,4c2259e97b3f,ok,
247,35.4813389234,lbfgs,0.41692790755899856,0.05966632216205764,0.41867297691360916,0.42687574948766543,"[0.49141652301511546, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.941,4c2259e97b3f,ok,
248,35.4813389234,liblinear,0.41690542052359725,0.05977834683533181,0.41857186580535233,0.4268494358833291,"[0.49128155450453015, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.78,4c2259e97b3f,ok,
249,0.0281838293126,lbfgs,0.41700937761992074,0.059741387884142606,0.4186706016771386,0.4270235781245204,"[0.4913485932556084, 0.47049226525073046, 0.36897932077699275, 0.33257035729078105, 0.4216563515254914]",1.967,4c2259e97b3f,ok,
250,0.0281838293126,liblinear,0.4170697289713533,0.05970684583845043,0.4187841152741706,0.42702811676970587,"[0.4913215720922279, 0.47054110595112686, 0.3691501724742211, 0.3326066102729572, 0.42172918406623333]",5.257,4c2259e97b3f,ok,
251,37.5837404288,lbfgs,0.41692790755899856,0.05966632216205764,0.41867297691360916,0.42687574948766543,"[0.49141652301511546, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.939,4c2259e97b3f,ok,
252,37.5837404288,liblinear,0.41690542052359725,0.05977834683533181,0.41857186580535233,0.4268494358833291,"[0.49128155450453015, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.685,4c2259e97b3f,ok,
253,0.026607250598,lbfgs,0.41698701657130427,0.05972315452498712,0.4186557140454408,0.4269840647941353,"[0.49130509151034835, 0.4704608493154749, 0.3689492325855962, 0.3325922050745488, 0.4216277043705532]",2.137,4c2259e97b3f,ok,
254,0.026607250598,liblinear,0.41705248294908115,0.05967398573505378,0.41875778341474856,0.4270222780839855,"[0.4913005685623495, 0.4704992211260292, 0.3690900035049531, 0.3327084059993024, 0.42166421555277156]",5.804,4c2259e97b3f,ok,
255,39.8107170553,lbfgs,0.41692790755899856,0.05966632216205764,0.41867297691360916,0.42687574948766543,"[0.49141652301511546, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",2.349,4c2259e97b3f,ok,
256,39.8107170553,liblinear,0.4169082200879731,0.05978183021007042,0.41857641654197486,0.4268494358833291,"[0.49129555232640965, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",6.44,4c2259e97b3f,ok,
257,0.0251188643151,lbfgs,0.4169471049520926,0.0597535282828198,0.41866383749664704,0.4269301374778377,"[0.4913140756152827, 0.4704206966118792, 0.3689560388879665, 0.33246096135392134, 0.4215837522914133]",2.024,4c2259e97b3f,ok,
258,0.0251188643151,liblinear,0.41702144531663327,0.05963490604574787,0.4187313504040907,0.42697716526422635,"[0.4911925664120397, 0.4704835096360696, 0.3691036213035217, 0.3327302452316076, 0.42159728399992735]",5.081,4c2259e97b3f,ok,
259,0.0237137370566,lbfgs,0.4169622698145889,0.059721820752569446,0.4186953313528684,0.4269264811033717,"[0.49125657360297575, 0.4704782815096131, 0.36892308259995205, 0.3325773105944956, 0.421576100765908]",1.929,4c2259e97b3f,ok,
260,0.0237137370566,liblinear,0.4170245544823336,0.05962611133035062,0.4187217614903789,0.4269918629322225,"[0.4911500641299701, 0.4705358732419441, 0.3691104305796406, 0.3327520816077423, 0.4215743228523709]",5.11,4c2259e97b3f,ok,
261,42.1696503429,lbfgs,0.4169322058850007,0.05967168865512556,0.4186758382682233,0.4268821466217493,"[0.4914380146451264, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.963,4c2259e97b3f,ok,
262,42.1696503429,liblinear,0.4169082168032923,0.05978133431324185,0.4185763147556024,0.4268494358833291,"[0.4912885533157632, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.712,4c2259e97b3f,ok,
263,0.0223872113857,lbfgs,0.41696616766659067,0.05971902691562747,0.41869332381895286,0.42692820536447684,"[0.49117156660158756, 0.47054808748034066, 0.368929889298893, 0.3325555531325643, 0.4216257418195677]",1.96,4c2259e97b3f,ok,
264,0.0223872113857,liblinear,0.41701290284325376,0.05968559754938196,0.4186921375005551,0.4270016953018003,"[0.49125056999544003, 0.47052191199596477, 0.36909681227863045, 0.3326285502539399, 0.4215666696922937]",5.234,4c2259e97b3f,ok,
265,44.6683592151,lbfgs,0.4169322058850007,0.05967168865512556,0.4186758382682233,0.4268821466217493,"[0.4914380146451264, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.942,4c2259e97b3f,ok,
266,44.6683592151,liblinear,0.41690677028309037,0.059783873806026754,0.4185720994533055,0.4268494358833291,"[0.49129555232640965, 0.4702353552602272, 0.3682803135085293, 0.33263598326359833, 0.42208664705668736]",5.71,4c2259e97b3f,ok,
267,0.0211348903984,lbfgs,0.416925412554246,0.05964673447516603,0.4186400271690645,0.42691561798061517,"[0.49117206982543643, 0.47026016790768044, 0.36892021551406007, 0.33263552706179944, 0.4216390824622532]",1.934,4c2259e97b3f,ok,
268,0.0211348903984,liblinear,0.4169788202343323,0.05967371007553911,0.41866153431839315,0.4269619211173633,"[0.4911430647988485, 0.47053762164728224, 0.36908319498247555, 0.3325922050745488, 0.42153801466850627]",5.332,4c2259e97b3f,ok,
269,47.3151258961,lbfgs,0.4169322058850007,0.05967168865512556,0.4186758382682233,0.4268821466217493,"[0.4914380146451264, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.931,4c2259e97b3f,ok,
270,47.3151258961,liblinear,0.41690961660542164,0.05978307599660815,0.4185785901823599,0.4268494358833291,"[0.49129555232640965, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.597,4c2259e97b3f,ok,
271,0.0199526231497,lbfgs,0.4169752111854904,0.05964765855174761,0.4186639778337466,0.42700726710973064,"[0.49131004615647617, 0.47030730897009965, 0.36899116089387535, 0.33273734246216913, 0.4215301974448316]",1.926,4c2259e97b3f,ok,
272,0.0199526231497,liblinear,0.41701859191077173,0.05959945724095139,0.4186734161619624,0.4270282199385396,"[0.4910725736352366, 0.47050272202690874, 0.36911327959270257, 0.33275940980319507, 0.42164497449581584]",5.351,4c2259e97b3f,ok,
273,50.1187233627,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.966,4c2259e97b3f,ok,
274,50.1187233627,liblinear,0.41690961660542164,0.05978307599660815,0.4185785901823599,0.4268494358833291,"[0.49129555232640965, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.677,4c2259e97b3f,ok,
275,0.0188364908949,lbfgs,0.4169724792175612,0.05962124804569918,0.4186674154663015,0.42698948134207815,"[0.49112409175096167, 0.47041722905326233, 0.3690814481307894, 0.3326864792970368, 0.4215531478557558]",1.921,4c2259e97b3f,ok,
276,0.0188364908949,liblinear,0.41699670520358617,0.05954737370210582,0.41865686833235066,0.42700172201529457,"[0.4910085781868962, 0.4704067404396713, 0.3691637919902599, 0.3327957457937407, 0.42160866960736265]",5.152,4c2259e97b3f,ok,
277,53.0884444231,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.985,4c2259e97b3f,ok,
278,53.0884444231,liblinear,0.41690961660542164,0.05978307599660815,0.4185785901823599,0.4268494358833291,"[0.49129555232640965, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",6.293,4c2259e97b3f,ok,
279,56.234132519,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.946,4c2259e97b3f,ok,
280,56.234132519,liblinear,0.4169139152148601,0.05978842498092052,0.4185814520497895,0.42685583301741303,"[0.4913170453736021, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",6.51,4c2259e97b3f,ok,
281,0.0177827941004,lbfgs,0.4170139189117384,0.05965037138107485,0.418721784005837,0.4270191068758586,"[0.4910531114656941, 0.4706946937443444, 0.3690252094636991, 0.33273008743431526, 0.4215664924506388]",2.189,4c2259e97b3f,ok,
282,0.0177827941004,liblinear,0.4169566161284822,0.05956765244823637,0.41862306355532725,0.42695960886647394,"[0.4910085781868962, 0.4704067404396713, 0.36908034314177657, 0.3327666623076588, 0.4215207565664083]",5.566,4c2259e97b3f,ok,
283,59.5662143529,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",2.064,4c2259e97b3f,ok,
284,59.5662143529,liblinear,0.41691251869741164,0.0597871794062472,0.41857927840940456,0.42685583301741303,"[0.4913170453736021, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.673,4c2259e97b3f,ok,
285,0.0167880401812,lbfgs,0.4170326339057203,0.059607925974855855,0.41873003186047725,0.42704006745014533,"[0.4910595979312408, 0.4706353562474967, 0.36920294535589715, 0.33274467482067716, 0.42152059517328977]",1.923,4c2259e97b3f,ok,
286,0.0167880401812,liblinear,0.4169892888767898,0.05954801977154239,0.418653589303283,0.42700127593464215,"[0.4910155749034584, 0.47046260178277444, 0.36914448072913786, 0.3328393339726266, 0.42148445299595216]",4.817,4c2259e97b3f,ok,
287,63.095734448,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.941,4c2259e97b3f,ok,
288,63.095734448,liblinear,0.4169139152148601,0.05978842498092052,0.4185814520497895,0.42685583301741303,"[0.4913170453736021, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.78,4c2259e97b3f,ok,
289,0.0158489319246,lbfgs,0.4169526585484718,0.05965802659216372,0.4186490974443565,0.4269592979056422,"[0.49106010742117934, 0.47059696178495136, 0.3688485251227526, 0.332744751814793, 0.42151294659868266]",1.907,4c2259e97b3f,ok,
290,0.0158489319246,liblinear,0.4169841178153515,0.05958640277994802,0.41863905071326923,0.4270102423709593,"[0.49110857794243373, 0.470487038025746, 0.3692182801055331, 0.3327521576148548, 0.42135453538819]",4.971,4c2259e97b3f,ok,
291,66.8343917569,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.936,4c2259e97b3f,ok,
292,66.8343917569,liblinear,0.41691251869741164,0.0597871794062472,0.41857927840940456,0.42685583301741303,"[0.4913170453736021, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.643,4c2259e97b3f,ok,
293,0.0149623565609,lbfgs,0.4169585846504476,0.05964797129901603,0.4186387061727143,0.42698648173139747,"[0.49107409993018847, 0.47055159218664255, 0.3689087418783225, 0.3327302452316076, 0.4215282440254768]",1.926,4c2259e97b3f,ok,
294,0.0149623565609,liblinear,0.4170377078091906,0.059575567948825216,0.4186860159996996,0.42706649916763234,"[0.4911860687158879, 0.4705114706449365, 0.3692688056975221, 0.3328466517030225, 0.4213755422845837]",4.889,4c2259e97b3f,ok,
295,70.7945784384,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.927,4c2259e97b3f,ok,
296,70.7945784384,liblinear,0.41691106889252894,0.05978922292360323,0.4185749613207352,0.42685583301741303,"[0.4913170453736021, 0.4702353552602272, 0.3682803135085293, 0.33263598326359833, 0.42208664705668736]",5.776,4c2259e97b3f,ok,
297,0.0141253754462,lbfgs,0.4169705710537944,0.05969097838970645,0.41865494121066427,0.42699774893455744,"[0.49113758121509177, 0.4706283646502247, 0.3689729011297349, 0.3326430517711172, 0.42147095650280364]",1.891,4c2259e97b3f,ok,
298,0.0141253754462,liblinear,0.4170025213647609,0.05958691277115259,0.4186461061371869,0.4270316227978543,"[0.49115756772547847, 0.4704661060936365, 0.3692688056975221, 0.33275223360209194, 0.42136789370507516]",4.902,4c2259e97b3f,ok,
299,74.9894209332,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.956,4c2259e97b3f,ok,
300,74.9894209332,liblinear,0.41691251869741164,0.0597871794062472,0.41857927840940456,0.42685583301741303,"[0.4913170453736021, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.606,4c2259e97b3f,ok,
301,0.0133352143216,lbfgs,0.4169937193289878,0.05968771219447352,0.4186656566051026,0.4270360634505101,"[0.49117408214728386, 0.47069640526752876, 0.3690768463994979, 0.33266489384890363, 0.4213563689817251]",1.904,4c2259e97b3f,ok,
302,0.0133352143216,liblinear,0.4170204412185049,0.05960410796266416,0.4186770285862635,0.4270575561848585,"[0.4911725729919207, 0.4705742797408105, 0.36926313458450977, 0.33277398827554644, 0.42131823049973677]",4.958,4c2259e97b3f,ok,
303,79.4328234724,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.946,4c2259e97b3f,ok,
304,79.4328234724,liblinear,0.41691251869741164,0.0597871794062472,0.41857927840940456,0.42685583301741303,"[0.4913170453736021, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.667,4c2259e97b3f,ok,
305,0.0125892541179,lbfgs,0.4170422466096374,0.05967507854383861,0.41868945993933293,0.4271078733323428,"[0.49114558846575773, 0.47080281147127734, 0.36908365945506905, 0.3327521576148548, 0.4214270160412281]",1.948,4c2259e97b3f,ok,
306,0.0125892541179,liblinear,0.41707139277254945,0.05966038261165958,0.41870298747579043,0.42714435413016005,"[0.49123756874590374, 0.47072603003750985, 0.3693165042810747, 0.3327013185136755, 0.4213755422845837]",6.705,4c2259e97b3f,ok,
307,0.0118850222744,lbfgs,0.41712062283380485,0.05966759692272628,0.41876382711872273,0.42719765040572044,"[0.49123806810086906, 0.4708429090369931, 0.36918475852902083, 0.33283208020050126, 0.4215052983016403]",3.702,4c2259e97b3f,ok,
308,0.0118850222744,liblinear,0.41705016472378764,0.05966402898855492,0.4186920519678945,0.42712328181367376,"[0.49124506689082337, 0.4707120724674208, 0.36924666888126084, 0.33272307222876074, 0.4213239431506725]",5.897,4c2259e97b3f,ok,
309,84.1395141645,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",2.284,4c2259e97b3f,ok,
310,84.1395141645,liblinear,0.4169139152148601,0.05978842498092052,0.4185814520497895,0.42685583301741303,"[0.4913170453736021, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",6.079,4c2259e97b3f,ok,
311,89.1250938134,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.955,4c2259e97b3f,ok,
312,89.1250938134,liblinear,0.41691246540997734,0.05979046848956822,0.41857713496112015,0.42685583301741303,"[0.4913170453736021, 0.4702423378474697, 0.3682803135085293, 0.33263598326359833, 0.42208664705668736]",5.745,4c2259e97b3f,ok,
313,0.011220184543,lbfgs,0.41711557001521715,0.05972230401307114,0.41873331791869906,0.42722223067447124,"[0.49141750117519695, 0.4707609275843663, 0.3690575094618296, 0.33281757360472464, 0.42152433824996827]",1.909,4c2259e97b3f,ok,
314,0.011220184543,liblinear,0.41710863548596644,0.059666175053141764,0.4187447578393626,0.4271855564347902,"[0.49128006383221245, 0.4708306770841055, 0.36934376614748654, 0.3327666623076588, 0.4213220080583687]",5.124,4c2259e97b3f,ok,
315,0.0105925372518,lbfgs,0.4171276589954652,0.05971750747831307,0.4186989035473744,0.4272634839779085,"[0.49141652301511546, 0.4707312733527074, 0.36919613198494133, 0.3327376541864621, 0.4215567124380997]",1.898,4c2259e97b3f,ok,
316,0.0105925372518,liblinear,0.4170615357580475,0.05967117234049618,0.41869484621196806,0.42713803345141554,"[0.49121607181021587, 0.4708446381710626, 0.36926029824302375, 0.3327449057426174, 0.42124176482331804]",5.003,4c2259e97b3f,ok,
317,94.4060876286,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.937,4c2259e97b3f,ok,
318,94.4060876286,liblinear,0.41691251869741164,0.0597871794062472,0.41857927840940456,0.42685583301741303,"[0.4913170453736021, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.626,4c2259e97b3f,ok,
319,0.01,lbfgs,0.41718014082728916,0.05973496777778395,0.41874568903449916,0.42732028136794736,"[0.4914300369014205, 0.4708219665520104, 0.36924666888126084, 0.3327231520223152, 0.42167887977943846]",1.889,4c2259e97b3f,ok,
320,0.01,liblinear,0.41704964741357153,0.059698356767860054,0.418670347611226,0.42713900732416776,"[0.49118757569281185, 0.47090394223783894, 0.3691796622681554, 0.332708569435969, 0.4212684874330823]",5.257,4c2259e97b3f,ok,
321,100.0,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.942,4c2259e97b3f,ok,
322,100.0,liblinear,0.4169139152148601,0.05978842498092052,0.4185814520497895,0.42685583301741303,"[0.4913170453736021, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.731,4c2259e97b3f,ok,
323,0.00944060876286,lbfgs,0.41715250726526315,0.05974967833378585,0.4187279279820214,0.42728937079638235,"[0.4912440689075391, 0.47096668989133816, 0.3691631907275479, 0.3326504816283834, 0.42173810517150684]",1.971,4c2259e97b3f,ok,
324,0.00944060876286,liblinear,0.417035274828469,0.059721077558547705,0.4186581016326743,0.427126686878354,"[0.49113058345800387, 0.47099461847508634, 0.3690660760428202, 0.3327013185136755, 0.4212837776527594]",4.885,4c2259e97b3f,ok,
325,105.925372518,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.929,4c2259e97b3f,ok,
326,105.925372518,liblinear,0.4169139152148601,0.05978842498092052,0.4185814520497895,0.42685583301741303,"[0.4913170453736021, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.656,4c2259e97b3f,ok,
327,112.20184543,lbfgs,0.4169336061329304,0.05967343703865188,0.4186781144717278,0.4268821466217493,"[0.49144501588477485, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.944,4c2259e97b3f,ok,
328,112.20184543,liblinear,0.41691821370182414,0.05979377457041208,0.4185843137702004,0.4268622301514968,"[0.4913385378084221, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.969,4c2259e97b3f,ok,
329,0.00891250938134,lbfgs,0.41714792703391856,0.05976335905621589,0.4187141315435722,0.4272896789067911,"[0.4912655666695164, 0.47098065376917947, 0.3690757419164329, 0.33267956764295675, 0.42173810517150684]",1.904,4c2259e97b3f,ok,
330,0.00891250938134,liblinear,0.4170215057106731,0.059733468681896947,0.4186300203475629,0.4271263180848105,"[0.49113758121509177, 0.4709440227703985, 0.36912342876128246, 0.33259964695883365, 0.42130284884775904]",4.86,4c2259e97b3f,ok,
331,0.00841395141645,lbfgs,0.4171340990268934,0.05979902560874065,0.4186847690247659,0.4272948570862759,"[0.4912660644572992, 0.47107131739278674, 0.3690388306511147, 0.33262873455512215, 0.421665548078144]",2.093,4c2259e97b3f,ok,
332,0.00841395141645,liblinear,0.4170277600970664,0.059768213555270934,0.418628741120788,0.42713976759922473,"[0.49111557588452387, 0.47107131739278674, 0.3691671588895452, 0.33251247630047726, 0.42127227201799905]",6.059,4c2259e97b3f,ok,
333,118.850222744,lbfgs,0.41693500642075776,0.059675185552198515,0.41868039079217656,0.4268821466217493,"[0.4914520173239116, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",2.108,4c2259e97b3f,ok,
334,118.850222744,liblinear,0.41691821370182414,0.05979377457041208,0.4185843137702004,0.4268622301514968,"[0.4913385378084221, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",6.18,4c2259e97b3f,ok,
335,125.892541179,lbfgs,0.41693500642075776,0.059675185552198515,0.41868039079217656,0.4268821466217493,"[0.4914520173239116, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.978,4c2259e97b3f,ok,
336,125.892541179,liblinear,0.41691821370182414,0.05979377457041208,0.4185843137702004,0.4268622301514968,"[0.4913385378084221, 0.4702423378474697, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.676,4c2259e97b3f,ok,
337,0.00794328234724,lbfgs,0.4171732574208956,0.05978137334241457,0.4187144278911806,0.4273326302432894,"[0.4911730761010501, 0.4711428698501179, 0.36914956444706926, 0.3325997428801778, 0.4218010338260633]",1.908,4c2259e97b3f,ok,
338,0.00794328234724,liblinear,0.417064296147075,0.05976687454648129,0.41865016270558747,0.427193462775003,"[0.4911725729919207, 0.47111137461832625, 0.36923020135466844, 0.33255606162965545, 0.42125127014080416]",4.76,4c2259e97b3f,ok,
339,133.352143216,lbfgs,0.41693500642075776,0.059675185552198515,0.41868039079217656,0.4268821466217493,"[0.4914520173239116, 0.47007836618380433, 0.3688191881918819, 0.33272267294774494, 0.42160278745644597]",1.943,4c2259e97b3f,ok,
340,133.352143216,liblinear,0.4169168171843756,0.05979252920757501,0.4185821401298154,0.4268622301514968,"[0.4913385378084221, 0.4702353552602272, 0.3682803135085293, 0.33264323228801185, 0.42208664705668736]",5.744,4c2259e97b3f,ok,
341,0.00749894209332,lbfgs,0.4171766414824158,0.05980937598934008,0.4187230093099542,0.42733842319019183,"[0.4913160556798267, 0.4710172858540635, 0.3690632210429165, 0.3325997428801778, 0.4218869019550945]",1.887,4c2259e97b3f,ok,
