run_id,timestamp,model_key,model_name,params_json,cv_f1_up_mean,cv_f1_up_std,cv_f1_up_folds_json,cv_precision_up_mean,cv_precision_up_std,cv_recall_up_mean,cv_recall_up_std,cv_precision_up_folds_json,cv_recall_up_folds_json,cv_fold_ranges_json,decision_threshold,oof_f1_up,oof_precision_up,oof_recall_up,oof_up_rate,oof_predicted_up_ratio,threshold_constraint_passed,train_seconds,dataset_fingerprint,content_fingerprint,policy_id,status,note
LR_20260722_151125_777653,2026-07-22T15:11:31,logistic_regression,Logistic Regression,"{""C"": 2.5891339e-05, ""solver"": ""liblinear""}",0.45551210343912746,0.043132055022786275,"[0.4883133655431662, 0.5070230802549347, 0.42224182490675827, 0.4044701430516507]",0.40628908002860836,0.027758431716279897,0.5391549440003498,0.12563613158384757,"[0.37007130872483224, 0.4440518512095725, 0.3924174433321827, 0.418615716847846]","[0.7175924356932253, 0.5908055259135351, 0.45697249857635747, 0.3912493158182813]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.46233780628892474,0.40341407095319554,0.5414188942522208,0.3704944936039242,0.4972377849379629,True,6.183,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=75
LR_20260722_151131_959866,2026-07-22T15:11:37,logistic_regression,Logistic Regression,"{""C"": 2.5891339e-05, ""solver"": ""lbfgs""}",0.4542765718652786,0.04342062748230553,"[0.48829176437970034, 0.5053126048540432, 0.42077420960916107, 0.4027277086182096]",0.40648931584112863,0.027570844819743593,0.5358626205672078,0.12634591460198605,"[0.37040802019068986, 0.4439470696130666, 0.3928644062872251, 0.418737767273533]","[0.7162368251601315, 0.5863640296484296, 0.45295280206344424, 0.3878968253968254]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.46121377535942143,0.4035655613020992,0.5380765018456172,0.3704944936039242,0.49398263922285274,True,5.169,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=76
LR_20260722_151137_129063,2026-07-22T15:11:43,logistic_regression,Logistic Regression,"{""C"": 2.97272346383e-05, ""solver"": ""liblinear""}",0.454045413471932,0.042967588237394175,"[0.4877091989508136, 0.5046533358250794, 0.420263658179325, 0.4035554609325101]",0.4067906103066132,0.02756041533999128,0.5342390233397727,0.12449725308478739,"[0.3708587062042185, 0.44422267064397264, 0.3929081320474345, 0.4191729323308271]","[0.712068322770868, 0.5841144406310386, 0.4517133956386293, 0.389059934318555]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.46083668740090256,0.40392180818570556,0.5364215308481727,0.3704944936039242,0.4920289506588439,True,6.358,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=77
LR_20260722_151143_484224,2026-07-22T15:11:48,logistic_regression,Logistic Regression,"{""C"": 2.97272346383e-05, ""solver"": ""lbfgs""}",0.4530562543910879,0.042947418773922046,"[0.4874821214693536, 0.5030086945643335, 0.41916430350791983, 0.4025698980227447]",0.40713141802624536,0.027417430864285185,0.5312978472690987,0.12469391375815121,"[0.3710568242166755, 0.4441695020105165, 0.3937422735032672, 0.4195570723745224]","[0.7103738096045006, 0.5798171487901249, 0.44809566877700735, 0.3869047619047619]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.4598878117699722,0.4041725318564324,0.5334198677645723,0.3704944936039242,0.4889721794748485,True,5.143,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=78
LR_20260722_151148_636247,2026-07-22T15:11:55,logistic_regression,Logistic Regression,"{""C"": 2.41632034752e-05, ""solver"": ""liblinear""}",0.45630748326230935,0.04322084471536791,"[0.488779602201565, 0.5081522409412693, 0.4235080091885975, 0.4047900807178056]",0.4061030954339533,0.02780382718360173,0.541763189586696,0.12639450602058577,"[0.36975418100900526, 0.4439009674847551, 0.39231648100542704, 0.4184407522366259]","[0.7208120107093232, 0.5941510685547833, 0.46008776337386526, 0.39200191570881227]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.4631635651660445,0.4032081574738766,0.5440636028069606,0.3704944936039242,0.49992185245743964,True,6.397,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=79
LR_20260722_151155_025277,2026-07-22T15:11:59,logistic_regression,Logistic Regression,"{""C"": 2.41632034752e-05, ""solver"": ""lbfgs""}",0.4550535117381169,0.04362163185635089,"[0.48860759493670886, 0.506798424845828, 0.42162396873643077, 0.40318405843349997]",0.4062403899156825,0.02778411249841137,0.5385043632511322,0.1271727744920168,"[0.3699057376335093, 0.4440658839868927, 0.39253847708700296, 0.4184514609553249]","[0.7194902904395567, 0.5901710264470914, 0.45536461997119215, 0.3889915161466886]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.46203005434179883,0.4033059251326545,0.5407698860179289,0.3704944936039242,0.4967749110320285,True,4.852,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=80
LR_20260722_151159_881694,2026-07-22T15:12:06,logistic_regression,Logistic Regression,"{""C"": 3.18533058062e-05, ""solver"": ""liblinear""}",0.453474010909748,0.042846827887020475,"[0.48743683487413547, 0.5036305692682622, 0.4196670053935746, 0.40316163410301953]",0.4070993054867895,0.027419650675450893,0.5320869879503414,0.12383085400993268,"[0.37127299171677397, 0.4443782806228221, 0.393468574108818, 0.4192773754987439]","[0.7093909919680076, 0.5811149886078505, 0.4496030549693498, 0.38823891625615764]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.460236366304872,0.40424552335467556,0.5342311280574372,0.3704944936039242,0.48962741656246994,True,6.539,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=81
LR_20260722_151206_423174,2026-07-22T15:12:16,logistic_regression,Logistic Regression,"{""C"": 3.18533058062e-05, ""solver"": ""lbfgs""}",0.45247404447698647,0.0427378705561131,"[0.48716064074294446, 0.5018698391185402, 0.4184351486781546, 0.40243054936830663]",0.4074055383650248,0.027327525316821845,0.5291762661990778,0.1238844982623581,"[0.3714550048037576, 0.4442272232466176, 0.3939600094652153, 0.4199799159445085]","[0.7075609177483309, 0.5767023332275835, 0.4461528154624326, 0.3862889983579639]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.45925541502004,0.40444309942315054,0.5312538027826228,0.3704944936039242,0.48666081561989033,True,9.796,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=82
LR_20260722_151216_222227,2026-07-22T15:12:26,logistic_regression,Logistic Regression,"{""C"": 2.25504135642e-05, ""solver"": ""liblinear""}",0.4119877536504655,0.04957298202956668,"[0.4627244622771821, 0.4602361764047459, 0.36628795551218074, 0.35870242040775335]",0.4165630275438921,0.026527104270476044,0.4272482170876775,0.11660877426280374,"[0.37814999569966457, 0.4469414929753526, 0.4067228265314468, 0.4344377949691043]","[0.5960280611380351, 0.47434603293629046, 0.33316584597862864, 0.3054529282977559]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.5,0.420615393176696,0.41234004083732095,0.4292297083519247,0.3704944936039242,0.3856701452342022,True,9.918,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=83
LR_20260722_151226_147592,2026-07-22T15:12:33,logistic_regression,Logistic Regression,"{""C"": 2.25504135642e-05, ""solver"": ""lbfgs""}",0.45602322950525837,0.04360823754642435,"[0.4889913306729049, 0.5081182450772344, 0.4231885848415591, 0.403794757429335]",0.4061115542212721,0.027865407540898116,0.5414177987666705,0.12769752028869297,"[0.3695339445725081, 0.44399404903081136, 0.39257370426610894, 0.41834451901565994]","[0.7225743044023452, 0.5938915005912382, 0.45898234683281414, 0.3902230432402846]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.4630014058187772,0.4031495494628442,0.5437228734839573,0.3704944936039242,0.4996813984803309,True,7.192,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=84
LR_20260722_151233_337096,2026-07-22T15:12:43,logistic_regression,Logistic Regression,"{""C"": 3.4131432107e-05, ""solver"": ""liblinear""}",0.4527217357493974,0.04276766212789754,"[0.4871007299270073, 0.5024436702674252, 0.41859662877303017, 0.40274591403012683]",0.4071931479720313,0.027280555220959467,0.5298486229811068,0.1232657964895611,"[0.37160982216044763, 0.4442548476454294, 0.3934909498260716, 0.41941697225617663]","[0.7067475514284746, 0.5781732183543391, 0.44712424211971996, 0.3873494800218938]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.4594659930560178,0.4043610710277377,0.5319595992374153,0.3704944936039242,0.48740622294892755,True,9.774,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=85
LR_20260722_151243_117385,2026-07-22T15:12:50,logistic_regression,Logistic Regression,"{""C"": 3.4131432107e-05, ""solver"": ""lbfgs""}",0.45166327918341087,0.04276999535895723,"[0.4866591770818705, 0.5008746869375889, 0.417470989277448, 0.4016482634367363]",0.4073817285655,0.02726642702382177,0.5269467186160246,0.12326290304306199,"[0.3716686030923228, 0.44433279742765275, 0.39387367044981875, 0.4196518432922056]","[0.7046802453655064, 0.5739047673982638, 0.44407597226409407, 0.38512588943623427]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.49,0.4584310265432598,0.40447479747416476,0.5289984991684582,0.3704944936039242,0.4845568433201885,True,7.447,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=86
LR_20260722_151250_567635,2026-07-22T15:12:59,logistic_regression,Logistic Regression,"{""C"": 2.10452704436e-05, ""solver"": ""liblinear""}",0.4120849540361984,0.049660245776719895,"[0.46273075354271653, 0.46058775829768195, 0.3664992734028659, 0.358522030901529]",0.4165009401768711,0.026534384379657015,0.4274771789038023,0.1165999245441212,"[0.37819933754893104, 0.4469649689306162, 0.40644634842921257, 0.43439310579872437]","[0.5959263903480531, 0.47506705505724917, 0.3337018055136837, 0.3052134646962233]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.5,0.42072470505958415,0.41231814075204837,0.42948119904271287,0.3704944936039242,0.38591661056073867,True,9.063,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=87
LR_20260722_151259_633098,2026-07-22T15:13:06,logistic_regression,Logistic Regression,"{""C"": 2.10452704436e-05, ""solver"": ""lbfgs""}",0.4106596044488627,0.04989162430834863,"[0.462258924095718, 0.45866943983810676, 0.3646147303019656, 0.3570953235596604]",0.41690176353610536,0.026584193437351397,0.4243961290737357,0.11668564609595503,"[0.3784314996004233, 0.44727970398794026, 0.406959465037563, 0.43493638551849484]","[0.5937913037584303, 0.4706543996769821, 0.3302515660067665, 0.3028872468527641]","[{""fold"": 1, ""train_start"": ""2021-01-04"", ""train_end"": ""2021-11-18"", ""train_label_end_max"": ""2021-11-25"", ""validation_start"": ""2021-11-26"", ""validation_end"": ""2022-10-20"", ""train_rows"": 78914, ""validation_rows"": 83274}, {""fold"": 2, ""train_start"": ""2021-01-04"", ""train_end"": ""2022-10-13"", ""train_label_end_max"": ""2022-10-20"", ""validation_start"": ""2022-10-21"", ""validation_end"": ""2023-09-14"", ""train_rows"": 162231, ""validation_rows"": 82746}, {""fold"": 3, ""train_start"": ""2021-01-04"", ""train_end"": ""2023-09-07"", ""train_label_end_max"": ""2023-09-14"", ""validation_start"": ""2023-09-15"", ""validation_end"": ""2024-08-07"", ""train_rows"": 244929, ""validation_rows"": 83453}, {""fold"": 4, ""train_start"": ""2021-01-04"", ""train_end"": ""2024-07-31"", ""train_label_end_max"": ""2024-08-07"", ""validation_start"": ""2024-08-08"", ""validation_end"": ""2025-07-03"", ""train_rows"": 328410, ""validation_rows"": 83231}]",0.5,0.4193638481917712,0.41261080185605375,0.42634162170932544,0.3704944936039242,0.38282377128017697,True,6.673,9eabd4bf8d11,1ce27fb1a1b3d44ec9cb69414ae816f1ddbf6d384fdf977ef1434bf53d8254e5,rolling_recent_cv_oof_threshold,ok,manual-parallel-45m-20260722_150132 strategy=log-grid round=2 index=88
